"filename","Bad Exposure","Bad White Balance","Bad Saturation","Noise","Haze","Undesired Blur","Bad Composition"
5K_Auto_0478.jpg,0.25,1.0,-0.175,0.325,0.0,0.06818181818181818,0.5
ava_family_0187.jpg,0.16666666666666666,0.0,0.045454545454545456,0.075,0.0,0.1,0.1
HDR_auto_0420.jpg,0.25,0.0,-0.20454545454545456,0.11363636363636363,0.13636363636363635,0.06818181818181818,0.16666666666666666
ava_sky_0707.jpg,0.0,0.0,0.25,0.08333333333333333,0.03125,0.05555555555555555,0.0
HDR_final_0941.jpg,0.0,0.0,-0.09090909090909091,0.11363636363636363,0.0,0.11363636363636363,0.0
5K_Auto_2304.jpg,0.0,0.0,-0.09375,0.05555555555555555,0.0,0.027777777777777776,0.3333333333333333
ava_landscapes_0577.jpg,0.0,0.0,-0.09375,0.05,0.08333333333333333,0.025,0.125
5K_Auto_1834.jpg,0.0,0.0,0.045454545454545456,0.05,0.0,0.08333333333333333,0.1
ava_landscapes_1134.jpg,0.0,1.0,0.4,0.08333333333333333,0.0,0.025,0.1
5K_C_2127.jpg,0.0,0.0,-0.0625,0.05555555555555555,0.25,0.05555555555555555,0.3333333333333333
5K_C_1684.jpg,0.16666666666666666,0.0,0.0625,0.08333333333333333,0.07142857142857142,0.1111111111111111,0.5
5K_C_1418.jpg,0.0,0.0,-0.21875,0.08333333333333333,0.03571428571428571,0.08333333333333333,0.6666666666666666
5K_C_3936.jpg,0.0,0.0,-0.022727272727272728,0.022727272727272728,0.0,0.11363636363636363,0.2
5K_Auto_2105.jpg,0.0,0.0,0.09375,0.08333333333333333,0.05555555555555555,0.1111111111111111,0.0
ava_landscapes_0383.jpg,0.0,0.5,-0.05,0.1,0.0,0.0,0.75
ava_sky_0253.jpg,0.0,0.0,-0.041666666666666664,0.05555555555555555,0.0,0.1388888888888889,0.3333333333333333
ava_sky_0967.jpg,0.9,0.0,0.0,0.1111111111111111,0.15625,0.08333333333333333,0.0
HDR_final_1966.jpg,0.75,0.0,-0.08333333333333333,0.13636363636363635,0.11363636363636363,0.13636363636363635,0.08333333333333333
ava_landscapes_1543.jpg,0.0,0.0,0.1388888888888889,0.05555555555555555,0.1388888888888889,0.025,0.125
ava_landscapes_1251.jpg,0.0,0.0,0.21875,0.1111111111111111,0.0,0.0,0.875
ava_sky_0989.jpg,0.6,1.0,-0.5357142857142857,0.19444444444444445,0.09375,0.1388888888888889,0.0
HDR_auto_0134.jpg,0.0,0.0,-0.09090909090909091,0.575,0.0,0.06818181818181818,0.08333333333333333
5K_Auto_0712.jpg,0.3333333333333333,0.0,0.022727272727272728,0.045454545454545456,0.045454545454545456,0.06818181818181818,0.0
ava_sky_0101.jpg,0.5,0.0,0.20833333333333334,0.05555555555555555,0.0,0.08333333333333333,0.0
5K_C_1466.jpg,0.25,0.0,-0.125,0.16666666666666666,0.03571428571428571,0.2777777777777778,0.5
5K_C_4876.jpg,0.08333333333333333,0.0,-0.05,0.11363636363636363,0.045454545454545456,0.045454545454545456,0.16666666666666666
5K_Auto_0010.jpg,0.125,0.0,-0.3125,0.05,0.18181818181818182,0.1590909090909091,0.0
ava_family_1641.jpg,0.0,0.5,-0.06818181818181818,0.05,0.0,0.025,0.16666666666666666
5K_C_3240.jpg,0.08333333333333333,0.0,0.20454545454545456,0.022727272727272728,0.0,0.022727272727272728,0.16666666666666666
ava_family_1281.jpg,0.0,0.0,0.09090909090909091,0.1,0.027777777777777776,0.1,0.25
ava_landscapes_0900.jpg,0.0,0.0,0.375,0.075,0.0,0.05,0.2
ava_blur_0238.jpg,1.0,0.0,0.5,0.05,0.05,0.575,0.25
HDR_auto_0717.jpg,0.0,0.5,-0.08333333333333333,0.1590909090909091,0.0,0.06818181818181818,0.6666666666666666
ava_cityscapes_0997.jpg,0.0,0.5,0.3,0.09090909090909091,0.09090909090909091,0.06818181818181818,0.0
5K_C_1233.jpg,0.125,0.0,-0.09375,0.08333333333333333,0.0,0.16666666666666666,0.0
ava_food_0070.jpg,0.5,0.5,0.28125,0.025,0.0,0.075,0.2
5K_C_0433.jpg,0.1,0.0,0.0625,0.0625,0.0,0.05555555555555555,0.16666666666666666
ava_cityscapes_0260.jpg,0.25,0.0,0.3,0.15,0.06818181818181818,0.20454545454545456,0.25
ava_family_1715.jpg,0.4,0.0,-0.19444444444444445,0.05,0.0,0.05,0.25
ava_food_0473.jpg,0.375,0.0,0.0,0.027777777777777776,0.0,0.0,0.1
ava_family_0219.jpg,0.0,0.5,-0.175,0.1,0.075,0.125,0.25
ava_landscapes_1072.jpg,0.0,0.0,0.53125,0.1111111111111111,0.0,0.025,0.1
HDR_auto_0712.jpg,0.25,0.5,-0.21875,0.1590909090909091,0.3181818181818182,0.09090909090909091,0.5
ava_family_1688.jpg,0.2,0.0,-1.0,0.1,0.027777777777777776,0.025,0.0
HDR_final_0284.jpg,0.0,0.0,-0.20454545454545456,0.06818181818181818,0.075,0.045454545454545456,0.08333333333333333
ava_family_0878.jpg,0.0,0.0,-0.09090909090909091,0.025,0.0,0.025,0.1
ava_cityscapes_0791.jpg,0.1,0.5,0.3125,0.06818181818181818,0.045454545454545456,0.36363636363636365,0.16666666666666666
5K_C_0711.jpg,0.75,0.0,-0.21428571428571427,0.08333333333333333,0.0,0.1388888888888889,0.16666666666666666
5K_Auto_2058.jpg,0.3333333333333333,0.0,-0.20833333333333334,0.1388888888888889,0.03125,0.1111111111111111,0.6666666666666666
5K_C_1840.jpg,0.0,0.0,0.34375,0.08333333333333333,0.07142857142857142,0.08333333333333333,0.3333333333333333
5K_C_0541.jpg,0.0,0.5,0.03125,0.027777777777777776,0.0,0.027777777777777776,0.0
HDR_auto_1964.jpg,0.125,0.0,0.19444444444444445,0.425,0.0,0.11363636363636363,0.16666666666666666
ava_food_0113.jpg,0.0,0.0,0.1388888888888889,0.025,0.0,0.0,0.0
ava_family_0817.jpg,0.0,0.0,-0.8888888888888888,0.075,0.0,0.05,0.1
5K_C_0026.jpg,0.0,0.0,0.03125,0.027777777777777776,0.03125,0.027777777777777776,0.3333333333333333
5K_C_0966.jpg,0.2,0.0,0.0625,0.08333333333333333,0.0,0.05555555555555555,0.0
ava_food_0150.jpg,0.0,0.0,-0.1,0.075,0.0,0.0,0.3
5K_C_1595.jpg,0.0,0.0,-0.03125,0.08333333333333333,0.10714285714285714,0.08333333333333333,0.0
5K_C_1426.jpg,0.125,0.0,0.0625,0.05555555555555555,0.0,0.027777777777777776,0.0
ava_landscapes_1341.jpg,0.125,1.0,-0.8214285714285714,0.05555555555555555,0.027777777777777776,0.05,0.1
ava_cityscapes_0300.jpg,0.16666666666666666,0.0,-0.075,0.11363636363636363,0.045454545454545456,0.1590909090909091,0.7
ava_family_1789.jpg,0.0,0.0,0.045454545454545456,0.05,0.0,0.0,0.125
ava_family_0393.jpg,0.2,0.0,-0.06818181818181818,0.05,0.0,0.1,0.1
HDR_final_1075.jpg,0.0,0.0,-0.11363636363636363,0.045454545454545456,0.0,0.09090909090909091,0.25
5K_C_1761.jpg,0.16666666666666666,0.0,0.03125,0.05555555555555555,0.0,0.05555555555555555,0.3333333333333333
5K_C_2894.jpg,0.4166666666666667,0.0,-0.045454545454545456,0.045454545454545456,0.0,0.06818181818181818,0.8
ava_family_0757.jpg,0.0,0.0,0.06818181818181818,0.025,0.0,0.025,0.1
ava_landscapes_1031.jpg,0.125,0.5,-0.28125,0.05,0.0,0.0,0.1
ava_food_0742.jpg,0.0,0.0,0.34375,0.025,0.027777777777777776,0.05,0.25
5K_C_2414.jpg,0.0,0.0,-0.0625,0.05555555555555555,0.0,0.05555555555555555,0.0
ava_family_0444.jpg,0.3,0.0,-0.1590909090909091,0.3,0.075,0.1111111111111111,0.2
ava_cityscapes_0560.jpg,0.0,0.5,0.075,0.13636363636363635,0.045454545454545456,0.06818181818181818,0.08333333333333333
ava_landscapes_1562.jpg,0.0,0.0,0.05555555555555555,0.08333333333333333,0.0,0.075,0.5
5K_C_3333.jpg,0.0,0.0,0.0,0.045454545454545456,0.0,0.022727272727272728,0.08333333333333333
5K_C_4640.jpg,0.16666666666666666,0.0,0.022727272727272728,0.11363636363636363,0.022727272727272728,0.20454545454545456,0.16666666666666666
ava_cityscapes_0872.jpg,0.25,0.0,0.1388888888888889,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.25
ava_blur_0450.jpg,0.0,0.0,0.075,0.13636363636363635,0.06818181818181818,0.3409090909090909,0.08333333333333333
5K_Auto_0148.jpg,0.0,0.0,-0.022727272727272728,0.09090909090909091,0.022727272727272728,0.06818181818181818,0.5
5K_C_1059.jpg,0.0,0.0,-0.125,0.05555555555555555,0.07142857142857142,0.027777777777777776,0.0
5K_C_1869.jpg,0.0,0.0,0.03125,0.1111111111111111,0.0,0.05555555555555555,0.16666666666666666
ava_cityscapes_0559.jpg,0.0,0.0,-0.2,0.09090909090909091,0.13636363636363635,0.06818181818181818,0.2
HDR_auto_1656.jpg,0.08333333333333333,0.0,-0.025,0.06818181818181818,0.0,0.045454545454545456,0.08333333333333333
ava_family_0011.jpg,0.0,0.0,0.09090909090909091,0.06818181818181818,0.06818181818181818,0.075,0.25
ava_seascapes_0853.jpg,0.125,0.0,0.14285714285714285,0.027777777777777776,0.027777777777777776,0.05,0.25
HDR_auto_0463.jpg,0.0,0.0,-0.1,0.09090909090909091,0.022727272727272728,0.045454545454545456,0.25
ava_food_0205.jpg,0.125,0.0,0.0,0.075,0.027777777777777776,0.025,0.2
ava_sky_0830.jpg,0.7,0.5,-0.10714285714285714,0.1111111111111111,0.21875,0.05555555555555555,0.0
ava_landscapes_0568.jpg,0.0,0.5,0.3,0.125,0.25,0.25,0.0
5K_Auto_0845.jpg,0.25,0.0,-0.175,0.045454545454545456,0.022727272727272728,0.22727272727272727,0.08333333333333333
5K_C_2224.jpg,0.0,0.0,-0.0625,0.05555555555555555,0.0,0.05555555555555555,0.3333333333333333
5K_Auto_1800.jpg,0.3,0.0,0.022727272727272728,0.05,0.05555555555555555,0.025,0.1
ava_seascapes_0556.jpg,0.0,0.0,-0.17857142857142858,0.027777777777777776,0.0,0.025,0.0
HDR_auto_1225.jpg,0.4166666666666667,0.5,0.25,0.4,0.05,0.20454545454545456,0.1
5K_C_2925.jpg,0.0,0.0,0.1590909090909091,0.045454545454545456,0.0,0.022727272727272728,0.0
ava_food_0730.jpg,0.25,0.0,-0.9285714285714286,0.025,0.0,0.0,0.0
ava_sky_0708.jpg,0.6,0.0,0.2916666666666667,0.16666666666666666,0.03125,0.3055555555555556,0.0
ava_landscapes_1711.jpg,0.1,0.0,0.1111111111111111,0.05555555555555555,0.40625,0.075,0.2
ava_cityscapes_1714.jpg,0.0,0.0,0.375,0.06818181818181818,0.045454545454545456,0.15,0.25
ava_landscapes_0673.jpg,0.125,0.5,0.0,0.075,0.0,0.025,0.3
ava_family_1021.jpg,0.0,0.0,-0.9166666666666666,0.1,0.0,0.025,0.3
ava_cityscapes_1043.jpg,0.0,0.0,-0.9722222222222222,0.13636363636363635,0.25,0.11363636363636363,0.2
ava_food_0076.jpg,0.375,0.0,0.19444444444444445,0.025,0.05555555555555555,0.075,0.0
ava_family_0630.jpg,0.08333333333333333,0.0,0.022727272727272728,0.1,0.025,0.075,0.2
5K_Auto_1730.jpg,0.5,0.5,-0.045454545454545456,0.025,0.1111111111111111,0.025,0.2
ava_landscapes_1084.jpg,0.5,0.0,-0.7142857142857143,0.1388888888888889,0.40625,0.05,0.1
ava_cityscapes_0645.jpg,0.2,0.0,-0.25,0.045454545454545456,0.11363636363636363,0.06818181818181818,0.16666666666666666
ava_seascapes_0533.jpg,0.4,0.0,0.125,0.027777777777777776,0.05555555555555555,0.075,0.2
5K_Auto_1401.jpg,0.16666666666666666,1.0,-0.15,0.09090909090909091,0.0,0.06818181818181818,0.08333333333333333
5K_Auto_2187.jpg,0.16666666666666666,0.0,-0.15625,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.5
HDR_auto_0910.jpg,0.0,0.0,0.075,0.09090909090909091,0.0,0.045454545454545456,0.1
5K_Auto_1981.jpg,0.0,0.5,-0.125,0.025,0.0,0.075,0.2
5K_C_1833.jpg,0.0,0.0,-0.03125,0.16666666666666666,0.0,0.1388888888888889,0.5
ava_family_0892.jpg,0.0,0.5,0.05,0.05,0.025,0.1,0.0
5K_Auto_0774.jpg,0.0,0.0,-0.075,0.11363636363636363,0.0,0.06818181818181818,0.16666666666666666
ava_seascapes_0598.jpg,0.5,0.0,0.03571428571428571,0.05555555555555555,0.027777777777777776,0.125,0.5
HDR_auto_0968.jpg,0.25,1.0,0.25,0.6818181818181818,0.022727272727272728,0.18181818181818182,0.5
ava_landscapes_1204.jpg,0.125,0.0,-0.03125,0.08333333333333333,0.3611111111111111,0.025,0.125
5K_C_0958.jpg,0.2,0.0,-0.0625,0.05555555555555555,0.0,0.03125,0.0
5K_C_2598.jpg,0.25,0.0,0.25,0.325,0.0,0.20454545454545456,0.9
5K_C_3689.jpg,0.0,0.0,-0.045454545454545456,0.022727272727272728,0.0,0.06818181818181818,0.0
ava_family_0684.jpg,0.0,0.0,-0.5,0.05,0.025,0.25,0.2
5K_Auto_1667.jpg,0.0,0.0,-0.125,0.027777777777777776,0.0,0.025,0.3
HDR_final_0379.jpg,0.08333333333333333,0.0,0.045454545454545456,0.06818181818181818,0.0,0.022727272727272728,0.25
ava_landscapes_0001.jpg,0.125,0.0,0.15625,0.025,0.05555555555555555,0.05,0.0
5K_Auto_1471.jpg,0.0,0.0,-0.2222222222222222,0.06818181818181818,0.022727272727272728,0.045454545454545456,0.4166666666666667
ava_landscapes_1187.jpg,0.8333333333333334,1.0,-0.1875,0.08333333333333333,0.03125,0.1,0.0
5K_C_2775.jpg,0.0,0.0,0.022727272727272728,0.045454545454545456,0.0,0.022727272727272728,0.0
HDR_final_1356.jpg,0.08333333333333333,0.0,-0.3333333333333333,0.045454545454545456,0.18181818181818182,0.045454545454545456,0.08333333333333333
5K_C_0461.jpg,0.0,0.0,0.03125,0.027777777777777776,0.0,0.027777777777777776,0.3333333333333333
5K_C_0822.jpg,0.0,0.0,0.125,0.08333333333333333,0.0,0.19444444444444445,0.3333333333333333
ava_seascapes_0801.jpg,0.125,0.0,0.07142857142857142,0.08333333333333333,0.027777777777777776,0.05,0.375
ava_cityscapes_1242.jpg,0.3,0.0,0.4,0.045454545454545456,0.09090909090909091,0.06818181818181818,0.1
5K_C_1966.jpg,0.0,0.0,-0.03125,0.05555555555555555,0.03571428571428571,0.05555555555555555,0.0
ava_landscapes_0992.jpg,0.125,0.0,0.4166666666666667,0.05,0.0,0.05,0.0
HDR_auto_1653.jpg,0.08333333333333333,0.0,-0.06818181818181818,0.06818181818181818,0.0,0.022727272727272728,0.16666666666666666
5K_C_4018.jpg,0.0,0.0,-0.045454545454545456,0.11363636363636363,0.0,0.022727272727272728,0.08333333333333333
5K_C_4731.jpg,0.08333333333333333,0.0,-0.022727272727272728,0.11363636363636363,0.022727272727272728,0.022727272727272728,0.5
ava_landscapes_1459.jpg,0.5,1.0,-0.21875,0.05555555555555555,0.125,0.05,0.2
ava_family_1485.jpg,0.0,0.0,-0.022727272727272728,0.025,0.0,0.075,0.375
ava_family_1435.jpg,0.3,1.0,-0.16666666666666666,0.125,0.0,0.025,0.25
ava_sky_0924.jpg,0.3,0.0,0.2857142857142857,0.1111111111111111,0.0625,0.05555555555555555,0.16666666666666666
ava_landscapes_0337.jpg,0.125,0.0,-0.90625,0.075,0.0,0.075,0.125
ava_food_0330.jpg,0.0,0.0,-0.1388888888888889,0.1,0.027777777777777776,0.1,0.25
5K_C_2162.jpg,0.0,0.0,-0.0625,0.05555555555555555,0.0,0.0,0.0
5K_C_0132.jpg,0.1,0.0,0.0,0.08333333333333333,0.03125,0.1111111111111111,0.16666666666666666
5K_C_2693.jpg,0.3333333333333333,0.0,-0.1590909090909091,0.045454545454545456,0.045454545454545456,0.022727272727272728,0.08333333333333333
5K_Auto_0764.jpg,0.3333333333333333,0.0,-0.20833333333333334,0.225,0.8181818181818182,0.25,0.3
ava_family_1251.jpg,0.1,0.0,-0.9166666666666666,0.3,0.1111111111111111,0.125,0.25
5K_C_0877.jpg,0.1,0.0,-0.10714285714285714,0.08333333333333333,0.0,0.1111111111111111,0.16666666666666666
HDR_final_0089.jpg,0.0,0.0,0.09090909090909091,0.045454545454545456,0.0,0.022727272727272728,0.4166666666666667
ava_cityscapes_0412.jpg,0.125,0.5,0.18181818181818182,0.22727272727272727,0.35,0.15,0.25
5K_C_2796.jpg,0.0,0.0,0.045454545454545456,0.09090909090909091,0.0,0.18181818181818182,0.5833333333333334
HDR_final_1627.jpg,0.0,0.0,-0.022727272727272728,0.045454545454545456,0.11363636363636363,0.045454545454545456,0.08333333333333333
ava_cityscapes_1885.jpg,0.0,0.0,-0.09090909090909091,0.1590909090909091,0.045454545454545456,0.08333333333333333,0.16666666666666666
HDR_auto_1721.jpg,0.08333333333333333,0.0,-0.125,0.3055555555555556,0.0,0.022727272727272728,0.0
HDR_auto_1479.jpg,0.25,0.5,0.0,0.5681818181818182,0.0,0.25,0.3333333333333333
ava_cityscapes_0028.jpg,0.3333333333333333,0.0,0.1,0.175,0.045454545454545456,0.045454545454545456,0.4166666666666667
ava_landscapes_1643.jpg,0.6,0.0,-0.875,0.05555555555555555,0.0,0.025,0.2
HDR_auto_1792.jpg,0.0,0.0,0.0,0.06818181818181818,0.022727272727272728,0.022727272727272728,0.08333333333333333
HDR_final_0670.jpg,0.0,0.0,-0.15,0.06818181818181818,0.3181818181818182,0.09090909090909091,0.08333333333333333
5K_C_2221.jpg,0.16666666666666666,0.0,-0.0625,0.1388888888888889,0.10714285714285714,0.1111111111111111,0.16666666666666666
ava_family_1628.jpg,0.2,0.0,-0.022727272727272728,0.05,0.0,0.075,0.375
5K_Auto_0474.jpg,0.16666666666666666,0.0,-0.175,0.045454545454545456,0.0,0.022727272727272728,0.16666666666666666
5K_C_2479.jpg,0.0,0.0,-0.35714285714285715,0.08333333333333333,0.0,0.03125,0.0
HDR_final_1238.jpg,0.0,0.0,-0.25,0.09090909090909091,0.045454545454545456,0.06818181818181818,0.25
HDR_auto_0842.jpg,0.16666666666666666,0.5,0.022727272727272728,0.11363636363636363,0.0,0.045454545454545456,0.4166666666666667
HDR_auto_0983.jpg,0.0,0.0,-0.18181818181818182,0.06818181818181818,0.29545454545454547,0.06818181818181818,0.1
5K_C_1924.jpg,0.0,0.0,0.21875,0.05555555555555555,0.0,0.05555555555555555,0.5
HDR_auto_0207.jpg,0.08333333333333333,0.0,-0.2222222222222222,0.11363636363636363,0.06818181818181818,0.0,0.3333333333333333
5K_C_1714.jpg,0.3333333333333333,0.0,-0.03125,0.05555555555555555,0.03571428571428571,0.05555555555555555,0.6666666666666666
5K_C_4245.jpg,0.08333333333333333,0.0,0.13636363636363635,0.06818181818181818,0.0,0.022727272727272728,0.7
5K_C_4251.jpg,0.3333333333333333,0.0,0.0,0.06818181818181818,0.0,0.045454545454545456,0.2
5K_Auto_1175.jpg,0.08333333333333333,0.0,-0.25,0.06818181818181818,0.045454545454545456,0.06818181818181818,0.3
ava_landscapes_1873.jpg,0.0,0.0,0.2777777777777778,0.05555555555555555,0.027777777777777776,0.075,0.1
ava_cityscapes_1539.jpg,0.0,0.0,-0.022727272727272728,0.11363636363636363,0.022727272727272728,0.06818181818181818,0.16666666666666666
5K_C_4950.jpg,0.0,0.0,0.075,0.045454545454545456,0.0,0.06818181818181818,0.08333333333333333
HDR_auto_1871.jpg,0.4166666666666667,0.0,0.4166666666666667,0.6363636363636364,0.0,0.36363636363636365,0.3
