Filename,DOF Blur
new_train/ava_landscapes_0590.jpg,0.0
new_train/ava_cityscapes_1477.jpg,0.0
new_train/5K_Auto_1701.jpg,0.0
new_train/ava_family_1569.jpg,0.0
new_test/5K_Auto_1534.jpg,0.0
train/1265515883_391fb09e07.jpg,0.0
train/9579122611_6dbf36f42b.jpg,1.0
new_train/ava_cityscapes_1035.jpg,0.0
new_train/ava_seascapes_0524.jpg,0.0
train/7292023670_b248e2507a.jpg,0.0
new_train/ava_family_0297.jpg,0.0
new_train/ava_seascapes_0514.jpg,0.0
train/5248856208_6213068ff2.jpg,0.0
new_train/5K_C_3225.jpg,0.0
new_train/5K_C_0659.jpg,0.0
train/3802613171_b1dedacac9.jpg,1.0
new_train/ava_family_1954.jpg,0.0
train/2701499398_8f3a5f32db_b.jpg,0.0
new_train/ava_landscapes_0182.jpg,0.0
new_train/HDR_auto_1342.jpg,0.0
new_train/HDR_final_1052.jpg,0.0
new_train/5K_C_2719.jpg,1.0
train/4593313390_3b24f6120b.jpg,0.0
train/2456775377_9a1384d347_b.jpg,1.0
new_train/HDR_auto_1003.jpg,0.0
train/4130523099_5bfdab4504.jpg,0.0
train/2671297239_a1c62f055d.jpg,0.0
train/5948986530_63d2b81099.jpg,0.0
train/4143225577_e19a4a6b56.jpg,0.0
train/12414102424_a7664460a6.jpg,1.0
new_train/ava_family_0004.jpg,1.0
new_train/ava_landscapes_0627.jpg,0.0
new_train/5K_C_1252.jpg,1.0
train/324692576_83533a53e5.jpg,0.0
train/27470635541_6d1ff12e9a_b.jpg,1.0
train/563848560_74d59d634f.jpg,0.0
new_train/HDR_final_0106.jpg,0.0
new_train/ava_cityscapes_0200.jpg,0.0
train/12562263493_fd37ebce93.jpg,0.0
new_train/HDR_auto_1767.jpg,0.0
new_train/ava_food_0306.jpg,1.0
test/2810495922_0e4daa425a.jpg,0.0
new_train/ava_food_0615.jpg,0.0
new_test/ava_sky_0181.jpg,0.0
new_train/5K_C_2401.jpg,0.0
train/2102721023_40e4a4cb4b.jpg,0.0
train/238133504_aa7993e3a2.jpg,0.0
new_train/ava_family_0842.jpg,1.0
train/12793202445_75da62acaa_b.jpg,1.0
test/5726920301_9ae348abbe.jpg,1.0
train/2665270242_cd7861e5e8.jpg,0.0
train/5138184425_84bb8265d2.jpg,0.0
new_train/ava_seascapes_0893.jpg,0.0
train/7876129548_e98c7eacfd.jpg,0.0
new_train/5K_C_3470.jpg,0.0
train/4006977474_f70291c76d.jpg,1.0
new_test/5K_C_0109.jpg,0.0
train/2714571668_7052d10a46.jpg,0.0
new_train/5K_Auto_1990.jpg,0.0
new_train/5K_C_3519.jpg,1.0
new_train/5K_C_4211.jpg,1.0
new_train/5K_C_3094.jpg,0.0
new_train/ava_seascapes_0492.jpg,0.0
new_train/5K_Auto_1374.jpg,1.0
new_train/5K_C_2897.jpg,0.0
new_train/5K_C_3039.jpg,1.0
new_test/5K_C_2306.jpg,0.0
new_train/ava_food_0583.jpg,0.0
train/5910870584_c3b2c72704.jpg,0.0
train/3935712543_a1cde05601.jpg,0.0
new_train/ava_family_1090.jpg,0.0
train/480877117_c198c9c18b.jpg,0.0
new_train/5K_C_4268.jpg,0.0
new_train/5K_Auto_0467.jpg,0.0
new_train/HDR_final_0279.jpg,0.0
new_train/5K_C_3996.jpg,0.0
new_test/HDR_final_1836.jpg,0.0
train/5461971244_cecfe1054d.jpg,0.0
new_train/HDR_auto_0058.jpg,0.0
new_train/ava_sky_0299.jpg,0.0
new_train/5K_C_4305.jpg,0.0
test/1071777373_7162460c1a.jpg,0.0
new_train/5K_C_0632.jpg,1.0
train/3307356137_226a97c749.jpg,0.0
new_train/ava_landscapes_1122.jpg,0.0
train/6277149699_7e360b2579_b.jpg,1.0
train/3657757429_35a3b4d15c.jpg,0.0
train/6734642979_8e7b41a914.jpg,0.0
new_train/ava_cityscapes_0206.jpg,0.0
train/8218342179_8809cc22a9.jpg,0.0
test/5693696420_a07b58a83e.jpg,1.0
train/6609232725_5a4ecd0841.jpg,0.0
train/4539305970_097d6b73f7.jpg,0.0
new_train/ava_seascapes_0377.jpg,1.0
new_train/ava_food_0994.jpg,1.0
train/5429719921_6b66a54e6c.jpg,0.0
new_train/ava_family_1367.jpg,0.0
new_train/ava_family_1359.jpg,0.0
train/6072642838_9d60ddf4f3.jpg,0.0
train/12411095833_99c4673635.jpg,0.0
new_train/HDR_final_0567.jpg,0.0
new_train/ava_landscapes_0831.jpg,0.0
new_train/HDR_auto_0526.jpg,0.0
new_train/ava_cityscapes_1290.jpg,0.0
new_train/HDR_auto_0103.jpg,0.0
new_train/HDR_final_0131.jpg,0.0
test/2700002225_b2f6199297.jpg,0.0
new_train/HDR_auto_1408.jpg,1.0
new_train/5K_C_3409.jpg,0.0
train/2304548821_5af169f5c4.jpg,1.0
train/3379822094_f3a65cfda3.jpg,0.0
train/2817652479_7bacb6070f.jpg,0.0
train/145229540_1c96524d75_b.jpg,1.0
new_train/ava_landscapes_1471.jpg,0.0
new_train/5K_C_1642.jpg,0.0
new_train/HDR_auto_0858.jpg,0.0
new_train/HDR_auto_0517.jpg,0.0
train/7941738304_2a72e7ee3c.jpg,0.0
train/7025492315_c8e1e8ba1a.jpg,0.0
new_train/5K_C_4577.jpg,0.0
new_train/5K_Auto_0677.jpg,0.0
new_train/5K_C_0588.jpg,0.0
new_test/5K_C_0777.jpg,0.0
train/355084133_53e32b9a93.jpg,0.0
train/6815021496_a27a04a5c9.jpg,0.0
train/3570616076_308fa2db42.jpg,0.0
new_train/5K_C_1062.jpg,0.0
train/4755350965_77a657069b.jpg,0.0
train/6040890132_8239e66c55.jpg,0.0
new_train/ava_landscapes_0791.jpg,0.0
new_train/5K_C_0413.jpg,0.0
train/2929335314_4ff0c7868f.jpg,0.0
train/3288192606_54d2398c3d.jpg,0.0
new_train/ava_blur_0071.jpg,0.0
new_train/HDR_final_1410.jpg,0.0
new_train/ava_cityscapes_1470.jpg,0.0
new_train/HDR_auto_1617.jpg,0.0
train/4901139491_6931fe678f.jpg,0.0
new_train/HDR_auto_0910.jpg,0.0
test/4003807390_c5dc25f7eb.jpg,0.0
train/9579115843_f7eb626f4e.jpg,0.0
new_train/ava_family_1221.jpg,0.0
new_train/5K_C_2175.jpg,1.0
train/8354646949_b1ac6ce709.jpg,0.0
new_train/ava_cityscapes_0661.jpg,0.0
new_train/ava_cityscapes_1637.jpg,0.0
new_train/5K_C_3518.jpg,0.0
train/3444467606_9a0c7c3c97.jpg,0.0
new_train/5K_Auto_0665.jpg,1.0
new_train/HDR_final_1185.jpg,0.0
new_train/ava_sky_0022.jpg,0.0
new_train/ava_landscapes_0185.jpg,0.0
new_train/5K_C_2025.jpg,0.0
new_train/HDR_final_0383.jpg,0.0
train/11380096815_c3a05dec1b_b.jpg,0.0
new_train/5K_C_3130.jpg,0.0
train/699044384_27ea14fad0.jpg,1.0
train/4750656253_41b601e826.jpg,0.0
new_train/HDR_final_1756.jpg,0.0
new_train/5K_C_2475.jpg,0.0
new_train/HDR_auto_0183.jpg,0.0
new_train/ava_family_1736.jpg,1.0
new_train/ava_family_0500.jpg,0.0
train/8798382005_64c2321a0b.jpg,0.0
new_train/5K_C_3323.jpg,0.0
train/8256418239_3d2d1acbac_b.jpg,0.0
new_train/5K_C_1378.jpg,1.0
train/3021715415_f3d6251451_b.jpg,0.0
new_train/ava_landscapes_1669.jpg,0.0
test/9228035731_ef7b9fbd82.jpg,0.0
new_train/5K_C_0118.jpg,1.0
train/4270408720_aab12b4f40.jpg,0.0
train/2468338440_1ffa01cd8c.jpg,0.0
train/11762304684_e4b016c304.jpg,0.0
new_train/ava_landscapes_0482.jpg,0.0
new_train/HDR_auto_0833.jpg,0.0
new_train/ava_landscapes_0561.jpg,0.0
new_train/ava_cityscapes_0801.jpg,0.0
new_train/ava_landscapes_1549.jpg,0.0
new_train/ava_cityscapes_1138.jpg,0.0
new_train/ava_seascapes_0008.jpg,0.0
new_test/ava_family_0802.jpg,0.0
new_train/5K_Auto_0986.jpg,0.0
new_train/ava_family_0273.jpg,0.0
new_test/HDR_auto_0496.jpg,0.0
train/9307169455_5801193f18_b.jpg,0.0
new_train/HDR_auto_1055.jpg,0.0
new_train/ava_landscapes_0991.jpg,0.0
new_train/ava_landscapes_1185.jpg,0.0
new_train/HDR_final_0702.jpg,0.0
new_train/5K_C_2568.jpg,1.0
test/5098709369_be30b98580.jpg,0.0
test/8132891831_8935a4ea81.jpg,0.0
test/3604587863_e695f8ab3c.jpg,0.0
new_train/ava_cityscapes_1607.jpg,0.0
new_train/HDR_auto_0834.jpg,0.0
new_train/ava_family_0862.jpg,1.0
train/8494114263_83ed43a769.jpg,0.0
new_train/ava_landscapes_1174.jpg,0.0
test/2549116472_3fa5d3117e.jpg,0.0
train/4183796380_850c19885a.jpg,1.0
train/8250570130_438f7a407a.jpg,1.0
new_train/ava_seascapes_0208.jpg,0.0
train/5578157697_fb6ce814f0.jpg,0.0
new_train/ava_landscapes_0202.jpg,0.0
train/5543625944_f0cc160d88.jpg,0.0
test/470369927_95e87781fa.jpg,0.0
new_train/5K_Auto_0921.jpg,0.0
test/3023970301_8164970fe0_b.jpg,0.0
new_train/HDR_auto_1643.jpg,0.0
new_train/HDR_final_0859.jpg,0.0
train/7177808590_6e62bfa2a0.jpg,0.0
train/3268228161_f61578d246.jpg,0.0
new_test/ava_food_0106.jpg,0.0
train/10786332195_ce173a3b4a.jpg,0.0
train/2187633503_a1fff30f5a.jpg,0.0
train/26926089943_ef5180926c_b.jpg,0.0
new_train/ava_seascapes_0991.jpg,0.0
train/2105647473_39e72ddd3e.jpg,0.0
new_train/ava_food_0842.jpg,0.0
new_train/ava_family_1781.jpg,0.0
test/6656872123_3bd878d470.jpg,0.0
train/3837317608_6e3fdfa12f.jpg,1.0
new_train/HDR_auto_1062.jpg,0.0
train/3218314673_27e77c32cc.jpg,0.0
new_train/5K_Auto_1504.jpg,1.0
train/8198175094_79c46ae4bc.jpg,0.0
new_train/ava_cityscapes_1406.jpg,0.0
new_train/HDR_auto_1755.jpg,0.0
train/4307838591_c9d3cb5dea.jpg,0.0
train/3419735690_dd3a2a5ca8.jpg,0.0
new_train/ava_landscapes_1077.jpg,0.0
train/4275799461_b83f33e94e_b.jpg,0.0
train/8250760382_faff470a31_b.jpg,0.0
test/4003004205_873907c00d.jpg,1.0
train/5646158362_30e337de02_b.jpg,1.0
new_train/5K_C_0634.jpg,0.0
new_train/5K_C_3741.jpg,0.0
train/6209705865_166f5c8b2b.jpg,0.0
new_train/ava_sky_0918.jpg,0.0
train/7231095544_942e32dc7f.jpg,0.0
new_train/ava_family_0420.jpg,1.0
new_test/5K_C_2927.jpg,0.0
new_train/5K_C_4086.jpg,0.0
new_train/ava_landscapes_1088.jpg,0.0
new_train/HDR_auto_0832.jpg,0.0
new_train/ava_seascapes_0299.jpg,0.0
train/10560144433_4759ceba56.jpg,1.0
train/4372441246_37e8457e73.jpg,0.0
train/21959012358_e2f6249215_b.jpg,0.0
new_train/HDR_auto_0182.jpg,0.0
new_train/HDR_final_1023.jpg,0.0
new_train/5K_C_4117.jpg,0.0
new_test/HDR_final_0640.jpg,0.0
new_train/5K_C_2474.jpg,0.0
new_train/HDR_final_1508.jpg,0.0
train/5757216046_c470c75cb5.jpg,0.0
new_train/HDR_auto_1183.jpg,0.0
new_train/5K_Auto_0951.jpg,0.0
new_train/5K_Auto_0592.jpg,0.0
train/6149101429_c5b31c2240.jpg,0.0
new_train/5K_C_2958.jpg,0.0
new_train/HDR_final_1286.jpg,0.0
new_train/HDR_auto_1426.jpg,0.0
train/5026560645_51292cfbee.jpg,1.0
new_train/5K_C_4536.jpg,0.0
new_train/5K_Auto_1940.jpg,0.0
new_train/ava_food_0646.jpg,0.0
train/762252995_848094238c.jpg,0.0
new_train/ava_food_0154.jpg,0.0
new_train/ava_family_0491.jpg,0.0
new_train/ava_family_0180.jpg,0.0
train/175265179_7612d3e8fe.jpg,0.0
new_train/HDR_auto_1861.jpg,0.0
train/5429907795_e61c946a35.jpg,0.0
new_train/ava_cityscapes_0559.jpg,0.0
new_train/ava_sky_0651.jpg,0.0
new_train/ava_blur_0372.jpg,0.0
train/215405453_b033fa8fa5.jpg,0.0
train/3197955901_e65d123706.jpg,0.0
new_train/5K_Auto_1921.jpg,0.0
new_test/ava_sky_0366.jpg,0.0
new_train/ava_cityscapes_1793.jpg,0.0
new_train/HDR_auto_0572.jpg,0.0
new_train/ava_sky_0387.jpg,0.0
train/3997900025_55cbe151ca.jpg,0.0
train/13426649153_34f9211f77.jpg,0.0
new_test/ava_cityscapes_1804.jpg,0.0
train/5492560080_365e7075b8.jpg,0.0
new_train/5K_C_2499.jpg,0.0
train/4396490627_7f71532147.jpg,0.0
train/7997042027_0274985656.jpg,0.0
new_train/5K_C_2274.jpg,0.0
new_train/ava_family_1756.jpg,0.0
train/27536878295_c3283acd87_b.jpg,0.0
train/106477166_aefe107780_b.jpg,0.0
train/7683727270_2f74fc3896.jpg,0.0
train/6620801351_8163809353.jpg,0.0
train/4620879388_79a958c228.jpg,0.0
train/8595877136_fba08b2720.jpg,0.0
train/9147223631_e93a0140f8.jpg,0.0
new_train/ava_food_0337.jpg,0.0
train/5024214797_00264a2b9f.jpg,1.0
new_train/ava_landscapes_1271.jpg,0.0
new_train/5K_C_3663.jpg,0.0
new_train/ava_sky_0845.jpg,0.0
new_train/HDR_final_0544.jpg,0.0
new_train/ava_family_1289.jpg,0.0
new_train/5K_C_2799.jpg,0.0
train/3893787831_8e54344440.jpg,0.0
new_train/ava_landscapes_1415.jpg,0.0
new_train/5K_C_2739.jpg,0.0
train/2622398284_7dbc7688f2.jpg,1.0
train/5933033632_3829c4438f.jpg,1.0
new_train/ava_landscapes_0990.jpg,0.0
new_train/ava_family_0664.jpg,0.0
new_train/ava_family_1680.jpg,0.0
train/1074022421_a359e19603.jpg,0.0
train/315284080_c13817865e.jpg,0.0
new_train/ava_cityscapes_0250.jpg,0.0
train/4850997717_676d25b3a2.jpg,0.0
new_train/5K_Auto_1203.jpg,0.0
train/2971287780_c831862915.jpg,0.0
new_train/HDR_auto_1034.jpg,0.0
new_train/HDR_final_1183.jpg,0.0
new_train/5K_C_1128.jpg,0.0
new_train/HDR_final_0502.jpg,0.0
test/6977077636_862823a48d.jpg,1.0
test/5775030706_a18bce9e4a.jpg,1.0
new_test/ava_landscapes_0943.jpg,0.0
new_train/HDR_auto_1644.jpg,0.0
new_train/5K_C_0505.jpg,0.0
new_train/HDR_final_1852.jpg,0.0
new_train/HDR_auto_1931.jpg,0.0
new_train/HDR_final_0316.jpg,0.0
train/5263004246_ee59b9bb87.jpg,0.0
new_train/HDR_auto_0679.jpg,0.0
new_train/ava_landscapes_0249.jpg,0.0
new_train/ava_landscapes_1830.jpg,0.0
new_train/5K_C_3368.jpg,0.0
new_test/HDR_final_0329.jpg,0.0
train/367850495_5aecd038b2.jpg,0.0
new_train/HDR_final_0845.jpg,0.0
new_train/5K_Auto_0593.jpg,0.0
train/12020408495_d168c9e8d5.jpg,0.0
train/5644719420_aff8db9b7b.jpg,0.0
train/4897918373_76e9bd5c41.jpg,0.0
train/7962872230_ff5a3d67c0_b.jpg,0.0
new_train/HDR_final_0021.jpg,0.0
new_train/ava_food_0774.jpg,1.0
train/3777741705_fb5a891527.jpg,0.0
new_train/ava_family_1761.jpg,0.0
new_train/ava_food_0263.jpg,0.0
new_train/ava_seascapes_0843.jpg,0.0
new_train/ava_family_0934.jpg,0.0
new_train/5K_C_2480.jpg,0.0
train/275795948_a8bf10305d.jpg,1.0
new_train/ava_landscapes_0620.jpg,0.0
train/3508670834_ed6e558727.jpg,0.0
new_train/5K_Auto_1194.jpg,0.0
new_train/5K_C_0341.jpg,0.0
train/10360349746_b78fdfb9c5_b.jpg,1.0
new_train/5K_C_4163.jpg,0.0
new_train/HDR_final_0768.jpg,0.0
new_train/ava_cityscapes_1819.jpg,0.0
train/6395201345_34613bc9f6_b.jpg,0.0
new_train/HDR_final_1823.jpg,0.0
new_train/HDR_final_0205.jpg,0.0
new_train/ava_landscapes_1877.jpg,0.0
train/2935030128_ee26bb45d5.jpg,0.0
train/20998520064_d744d0a630_b.jpg,0.0
new_train/5K_Auto_1052.jpg,1.0
train/7925204126_dbe6cc1d51.jpg,1.0
new_train/5K_Auto_0092.jpg,1.0
train/5864292781_35146ce19d.jpg,0.0
new_train/5K_Auto_0193.jpg,0.0
train/3642396296_4f2664d76c.jpg,0.0
train/13126987403_7c64e17c26_b.jpg,0.0
train/7145801193_e445824aa6.jpg,0.0
train/7779124174_01cdca2abd.jpg,0.0
new_train/5K_Auto_1022.jpg,1.0
new_train/5K_Auto_0721.jpg,0.0
new_train/5K_C_1272.jpg,1.0
new_train/5K_C_4496.jpg,0.0
train/252087935_7a5dc63605.jpg,1.0
new_train/5K_C_0769.jpg,0.0
new_train/ava_seascapes_0179.jpg,0.0
new_train/5K_C_0333.jpg,0.0
train/5648138300_9537f1c6c8_b.jpg,0.0
train/518798729_08e0ae0304.jpg,0.0
new_train/ava_landscapes_0907.jpg,0.0
train/5163203908_bb14b12409.jpg,0.0
train/8157724555_54d4936044.jpg,0.0
new_train/5K_Auto_0758.jpg,1.0
new_train/5K_C_3788.jpg,0.0
train/1853829208_a7155834fe.jpg,0.0
new_train/ava_family_0469.jpg,0.0
new_train/5K_Auto_1013.jpg,0.0
new_test/ava_seascapes_0013.jpg,0.0
new_train/5K_C_1143.jpg,0.0
new_test/5K_C_4077.jpg,0.0
new_test/HDR_final_0541.jpg,0.0
new_train/HDR_final_0360.jpg,0.0
new_train/HDR_final_1560.jpg,0.0
new_train/5K_C_2780.jpg,0.0
new_train/ava_landscapes_0092.jpg,0.0
new_train/HDR_final_1706.jpg,0.0
new_train/5K_Auto_0313.jpg,1.0
new_train/ava_blur_0253.jpg,0.0
new_train/ava_landscapes_0374.jpg,0.0
new_train/ava_family_1377.jpg,0.0
new_train/HDR_auto_0596.jpg,0.0
train/5746923229_63113362f0.jpg,0.0
new_train/ava_sky_0831.jpg,0.0
new_train/ava_sky_0058.jpg,0.0
train/3411905421_438305b302.jpg,0.0
train/2239554095_fd34bc1355.jpg,0.0
